"","YrBP","Abies","Acacia","Acalypha","Alnus","Alternanthera","Amaranthaceae","Ambrosia","Apiaceae","Asteraceae","Begonia","Bignoniaceae","Brassicaceae","Brosimum","Bursera","Buxus","Byrsonima","Caesalpinia","Casearia","Cassia","Cecropia","Celtis","Connarus","Convolvulaceae","Croton","Dodonaea","Eugenia","Euphorbiaceae","Ficus","Gustavia","Hedyosmum","Hieronyma","Hymenaea","Inga","Iresine","Juglans","Lindernia","Liquidambar","Machaerium","Malpighiaceae","Mandevilla","Melastomataceae","Meliaceae","Moraceae","Myrica","Myrsine","Myrtaceae","Olacaceae","Oxalidaceae","Paullinia","Pinus","Poaceae","Portulacaceae","Protium","Psychotria","Quercus","Sapium","Schinus","Spermacoce","Spondias","Trema","Ulmus","Vitex","Vitis","Zanthoxylum"
"pete79",78000,0,0.00210309706488674,0.000159826438504289,0.00438531669281165,0.000374136418420488,0.000723060508511366,0.00339475658729616,4.34345258918846e-05,0.00819331742261853,0.0111528197803424,0.00306182987895653,0.00127889385100141,0.00118679504560597,0.00138648829960325,0.000193920021379787,0.00181010751635884,0.0155230210894469,4.26110900749763e-05,0.00127569213648398,6.76403799305097e-05,0.0525639160825535,0.000432527747266901,0.0198528754813593,0.00461979931352516,0.00207684667380916,0.00430626812679987,0.000171182769394067,0.00104371276477463,0.00149789870670971,0.00101786894230876,0.000278911766905457,0.00180581322442019,0.000400623791298609,0.000385586143417109,0.00110989319141628,0.000419355070611339,0.000515380691205585,0.00278105100186845,0.00193587152539893,0.000120363736414016,0.0874549075203899,0.000789069053040001,0.0102003926575179,0.0157119395784151,0.0014737366536538,0.00391308894912263,0,0.000922132631089344,0.000834856983859811,0.31695255250297,0.0447620053789923,0.00665653652970828,0.00251211620335048,0,0.311420171144888,0.0236592518829319,0,0.00107004013681792,0.00437844176528349,0.00383086510154803,0.0011873362097509,0.00358405144128708,0.00107362403179538,0.00392037108233882
"pete80",79000,0,0.00231301924047764,0.000179067266942941,0.00431324909854758,0.00049994544475171,0.000684271971403215,0.00344242728317076,2.78104769696441e-05,0.00811774668156066,0.0127429856863149,0.00315064163343185,0.00124128902778064,0.00136035428339263,0.00123121644155844,0.000186903531207657,0.00199645492288614,0.0166667478547103,7.45091767390633e-05,0.00159771400782866,6.85720823197547e-05,0.057447791447945,0.000381384143617822,0.0189550313673684,0.00450701903996735,0.00230751620232483,0.00448318403685332,0.000177847955698359,0.00114860771179766,0.00168791980060696,0.000980415155622291,0.000338701898536485,0.00198568253728517,0.000435168866294779,0.000468077277212111,0.000924918847650214,0.000378658800741662,0.000527718571040308,0.00266155672708256,0.00227981940228838,0.000105925679326165,0.0948427341721354,0.000753888345403834,0.0118170215060894,0.0135212391473895,0.00174371018779268,0.0039803305425703,0,0.00105842958527927,0.000805455791756139,0.311871238152611,0.0467568059886453,0.00655255217864076,0.00274777512683534,0,0.295396477576373,0.0252549184515978,0,0.00114049442863482,0.00480502473887309,0.00477669287020118,0.00121667329167294,0.00329597240197143,0.00125961325222855,0.00432507967746409
"pete81",80000,0,0.00273077743862549,0.000213383607395458,0.00453665162696092,0.000654630427181843,0.000695625761336364,0.00373810735453852,1.23705884339686e-05,0.00823513382477709,0.0142536486508019,0.00321296552401577,0.00140012471530747,0.00159335492633152,0.00117770402443696,0.000206459288292512,0.00228120305103549,0.0178109015667387,0.000106864906400496,0.00214442144176455,6.31575613904032e-05,0.0623017575284899,0.000304275331333344,0.0180427327195035,0.00431429194917908,0.00254073132345789,0.00551443202255352,0.000193733983017309,0.00135109164358599,0.0019987849587075,0.000946371883409889,0.000429448694828107,0.00221518745446382,0.000532535582060492,0.0005463958194844,0.000897642370464262,0.000391748254605274,0.000510371129194017,0.00278071803702497,0.00280221336135703,9.50724168984535e-05,0.099611378243702,0.000691151832175724,0.0139526597855985,0.0118765112962236,0.00199202387188677,0.0038951394868398,0,0.00119736599462784,0.000824966115557004,0.30116588341542,0.0487491486157239,0.00631254004149117,0.00320385964119395,0,0.282892076739276,0.0268635038300062,0,0.0012509837609867,0.00553557046823593,0.00570158302047141,0.00125692854068853,0.00308342897368756,0.00130097886501264,0.00486529390294356
"pete82",81000,0,0.00337816346526151,0.000283026052681327,0.00496449449737442,0.000884818024704723,0.00076047405556543,0.00488162215326946,0,0.00886092000411207,0.0150231167401884,0.0033151051420158,0.00171734189058183,0.00190639279782198,0.00126065971594416,0.000291063515559613,0.00241613310410237,0.0187619981194923,0.000127177971627539,0.00286473784326477,5.00313662729638e-05,0.0685247543074599,0.000275591012352361,0.0171899792924819,0.00419672691679727,0.00279134747712107,0.0081536202551421,0.000220472221720444,0.00158714337657333,0.00232424626650078,0.000992409057213488,0.00062969641467257,0.00242568187273594,0.000660385871112116,0.000659164718012312,0.00103328847457627,0.000437704196724887,0.000530217355277827,0.00322681916104926,0.00352705202961658,8.52995306910536e-05,0.099692952110226,0.000696705191166729,0.0169651618944596,0.0111051634003248,0.0022784486459259,0.00400819362278845,0,0.00132547431306652,0.000859935542712188,0.282643486437673,0.0521114601012506,0.00634590935214328,0.00380203594125963,0,0.272965590018064,0.0280450987913913,0,0.00145561799898208,0.00656654171671164,0.00670236662480005,0.00127439040278877,0.00317070778731156,0.00135650866616309,0.00540937441983487
"pete83",82000,0,0.00404029969789807,0.000338642922516505,0.0054720770478891,0.00106848182122084,0.00075104718051297,0.00591466875083488,0,0.00986191673927043,0.0149994480457624,0.00345578180015886,0.00209332620999633,0.00224988960971277,0.00149334496571663,0.00036307944387315,0.00246364325764629,0.0191345296714895,0.000142834678680936,0.00371824470991519,3.79098296080558e-05,0.0741942919337649,0.000264037543375212,0.01629220888831,0.00412662988766943,0.0030147189415799,0.011033009464491,0.000259413366756916,0.00174488015466806,0.00269041950159289,0.00103284709651273,0.000866371087561815,0.002486532921056,0.000863631216555777,0.000786679286284089,0.00124814418100834,0.000472237126482922,0.000576434569245749,0.00372536110049281,0.00422779287061315,7.81817215821255e-05,0.097526573273336,0.000786424894075143,0.0200835117020319,0.0111078115470478,0.00248622553189618,0.0041448547511936,0,0.00138154548188892,0.000911540002032746,0.26392949909518,0.0549611810213097,0.00637673122752236,0.00440071936929358,0,0.26715150492788,0.0287238908337846,0,0.00163367749320567,0.00757519301095804,0.00743172769589949,0.00130821488795982,0.003307433402441,0.00126910362425801,0.00591964620722052
"pete84",83000,0,0.00473065524302804,0.000357863933429907,0.00584493907474766,0.00114480962034579,0.000761292336785047,0.00680562612934579,0,0.011194666982243,0.0149948291470561,0.00347590062957944,0.00252700489588785,0.00253313539781308,0.00191053945388785,0.000448523910439252,0.00259106816825234,0.0193689876251028,0.00013888280717757,0.00459083678625234,2.50860801869159e-05,0.0768724336074393,0.000267731752028037,0.0154499611467383,0.00404460499816822,0.00327827274573832,0.0142312278022243,0.00029109207682243,0.00185257910456075,0.00284699608859813,0.00112245391086916,0.00109075729418692,0.00240996536771963,0.00103828892360748,0.000880488343196262,0.00139509875371028,0.000529200922280374,0.000675867562495327,0.00439415139984112,0.00500724542301869,7.31882830654206e-05,0.0929801541937009,0.000875285371009346,0.0231968843137757,0.0117823554098692,0.00251598827633645,0.00399198521665421,0,0.0014438052481028,0.00102304362443925,0.24943061990572,0.0561997483185234,0.00629903295182243,0.00508430536337383,0,0.265542468147271,0.0279818125914206,0,0.00170359265527103,0.00872759679806542,0.0075975742206729,0.0012789959444486,0.00352438698966355,0.00102940522015888,0.00659470465938318
"pete85",84000,0,0.00531609584957352,0.00036021190765717,0.00591631920136604,0.0012407198490756,0.000752932797410807,0.00693558914047887,0,0.0128759471384439,0.015026727302455,0.00352392374273684,0.00312236078067631,0.00267751681373398,0.00235735933345601,0.000583211175495757,0.00265304057117033,0.0199752214521346,0.000117081998701074,0.0055711446576247,1.00647793990301e-05,0.0773429083769376,0.000327017920538188,0.0149295656445705,0.0040687603872965,0.00332251309469172,0.0181493904284292,0.000288563669942847,0.00189218282893142,0.00282311813179771,0.00129209279821181,0.00139064302828412,0.00223789179518098,0.00106017513890933,0.000878288402775372,0.0015641721896757,0.000561286631148251,0.000770519987173104,0.00525713523052693,0.0056908635338695,7.49366742293038e-05,0.085004266745194,0.000928146441072047,0.0255065270759547,0.0128398445507122,0.00243858557911543,0.00374659141654399,0,0.00144796781041089,0.00114106652892276,0.23738717503322,0.0564244576835924,0.0062046338111686,0.00562191350458954,0,0.269623686766605,0.0267861888594562,0,0.0018173766030698,0.00975307341482291,0.00725241584739782,0.0012959085801221,0.00395763952608677,0.000795371033912799,0.00708966782436353
"pete86",85000,0,0.00564209538628521,0.000350763584473254,0.00575927632352658,0.00136759233011177,0.000714415503897497,0.0069857172886897,0,0.0145581993571812,0.0152165414737349,0.00362880271913279,0.00352285385981385,0.00260014182688791,0.00276171360718459,0.000751823904191699,0.00245455621413547,0.0202722827883529,9.31074989757902e-05,0.00618664361746793,0,0.0771636522280345,0.000437462004220569,0.0146820947315195,0.00409038481656333,0.00333580221905718,0.0223899569556497,0.000269324979612038,0.00179447893594908,0.00266314094507761,0.00141555230168135,0.00175775512011438,0.002011265215524,0.00100973645545031,0.000918744857311758,0.00165431368243996,0.00054616613327101,0.00091627424204347,0.00587193488196153,0.00614457706315732,7.26378656841584e-05,0.0767482891276619,0.00105079462135856,0.0279259827441675,0.0134177472058043,0.00228382945898349,0.00369491947315745,0,0.00136874792936389,0.00123240428138963,0.230415494163942,0.0568615221855401,0.00639034101717098,0.00613379584998419,0,0.271956742502605,0.0249659573788339,0,0.00194381878393984,0.0108225881122369,0.00677510560597479,0.00127209238126727,0.00470757262325575,0.00060644504347049,0.00741402515756334
"pete87",86000,0,0.00587855057720625,0.000318377939909228,0.00560443452988401,0.00137286951527988,0.000645653867796268,0.00675656130011094,0,0.0160796424278366,0.0152013396572466,0.00370356361175996,0.00380966406858296,0.00253820912447806,0.00310488863485628,0.000827157195501765,0.00234473933942511,0.0203233739301261,7.26780704387292e-05,0.00671281391592537,0,0.0756305974322945,0.000537839161452345,0.0143360143034997,0.00410373299057993,0.00333377486965204,0.0250842134712456,0.000258962878305598,0.0016367268187998,0.00249505664476046,0.00148318282265255,0.00204538843388805,0.00173953695261725,0.000987417448976298,0.000903550050690872,0.00173727751134644,0.000527374678265255,0.00102663919499748,0.00635120001436208,0.00647227337988906,7.35100698335855e-05,0.0708013559037821,0.00118783877331316,0.0292004510021785,0.0143441769097731,0.00209427090713061,0.0035470704496823,0,0.00130053686727181,0.00138758533881997,0.228797793134544,0.0557944858390318,0.00646462347156833,0.00655154962632375,0,0.27532055092,0.0233452549140898,0,0.00194122801605648,0.0114447924215229,0.00604073088032274,0.00124180445438225,0.00511614541968734,0.000367515354936964,0.00765145082598084
"pete88",87000,0,0.00602064425528001,0.000257394979438331,0.00509281497155526,0.0013603825767778,0.00068734687636722,0.00632414364723271,0,0.0176129740852357,0.0164166133951388,0.00359587765258663,0.00405668874981114,0.00229808121215306,0.00343949489482674,0.000956121752176055,0.00233807638958778,0.0209238676560683,3.58171240597799e-05,0.00715605616863196,0,0.0712183444854328,0.000642274640466415,0.0139562161828543,0.00412629911732633,0.00332971728779767,0.0282233300575792,0.000224444553522746,0.00139662548654952,0.00201569720538676,0.00159871741707998,0.00231301903064543,0.0014964112626047,0.000803258992708162,0.000842651041648875,0.00173939457247495,0.000512891038758417,0.00112472997510264,0.00691212061159468,0.00681066792274593,6.58537596321235e-05,0.0631717811574971,0.00122963239241255,0.030260014858696,0.015008070228609,0.00178452186536377,0.00309086508507144,0,0.00125297600844145,0.0015155196769913,0.232989004583019,0.0536788567522089,0.00647880370418788,0.00703374800863853,0,0.279862849092593,0.0206584003416653,0,0.0019132686943012,0.0121895008206602,0.00483513911312202,0.00122919667278699,0.00576224854826737,0.00015571395907374,0.00797482533631138
"pete89",88000,0,0.00592297016955709,0.000215458819354007,0.00403381884707627,0.0015610274663787,0.000721701221778093,0.00498011821778093,0,0.0194536360563471,0.0184813517526272,0.00382964254419444,0.0044137737155567,0.00173504398897557,0.00367017605125395,0.00114323207691316,0.00199995428657082,0.0220371080680162,0,0.00749677108722842,0,0.0669619716630778,0.00080231619038102,0.0140800750254658,0.00413908697434079,0.00294823635781059,0.0328171264057121,0.000135456864934563,0.00110582601141126,0.00148407072999807,0.00169432663406615,0.0028300435371027,0.00124824369911676,0.000405180863387274,0.000708376546128554,0.00184943310766553,0.000411459963767649,0.00113398040693701,0.00734834801843853,0.00683649482380246,2.3568674618013e-05,0.0529903626684933,0.00127628065682419,0.0307122094162852,0.0148535234952614,0.00153216123802463,0.00302143152859261,0,0.00101904009522275,0.00168199060176649,0.238246098732126,0.0520560191328734,0.00667812746283283,0.00748018178228354,0,0.28458604082709,0.018518626052221,0,0.00206090844110631,0.0128937795743666,0.00355201935710141,0.00135774999800142,0.00685001435819741,0.000132003094578041,0.00784202197621043
"pete90",89000,0,0.00525325727456382,0.000180622726721763,0.00284328473131313,0.00189835592855831,0.000766523304132232,0.00490360728815427,0,0.0215431209491276,0.0220979041535354,0.00433604726519743,0.00394100077043159,0.000465748579063361,0.00359803732213039,0.00133040759687787,0.00104406725381084,0.0218679417168044,0,0.00601408973406795,0,0.0653669630662994,0.000979871704132231,0.014900019640955,0.00396276335353535,0.00261146875426997,0.0383220381516988,0,0.000542817837098255,0.000875261972084481,0.00140357261726354,0.00364271342369146,0.000995422535353535,0,0.000883720702846648,0.00169641533535354,0.000222152730578512,0.00130699877832874,0.00666646665821855,0.00618085485528007,0,0.0482717199278237,0.00162737295518825,0.0333767157485767,0.0123392579983471,0.0011190465107438,0.00364125338989899,0,0.000528233235261708,0.00204431017667585,0.248965980328375,0.0535716276325069,0.00807913529623508,0.0086681267671258,0,0.273546612941414,0.0154047109250689,0,0.00224535685785124,0.0142654971193756,0.00256163934123049,0.0011320862271809,0.00867643650449954,0,0.00729133714582186
"pete91",90000,0,0.00527540785542169,0,0.00286360713253012,0.00135542168674699,0,0.00135542168674699,0,0.0324097826987952,0.0195934451566265,0.0078399723373494,0.00195999267469879,0,0.00225903614457831,0,0,0.0198989734939759,0,0.00195999267469879,0,0.0789913238072289,0.00195999267469879,0.0161317519036145,0.00331541436144578,0,0.0325560615903614,0,0,0,0.000451807228915663,0.00633178607228916,0,0,0.000451807228915663,0.00195999267469879,0,0.000903614457831325,0.00572721508433735,0.00572721508433735,0,0.0618096785542169,0.0039199861686747,0.0250151319036145,0.0159789873253012,0.00195999267469879,0.00572721508433735,0,0,0.00587997884337349,0.264859197783132,0.051557906313253,0.0126635729638554,0.0119062373975904,0,0.253079783036145,0.0176399373493976,0,0.000903614457831325,0.00934167291566265,0,0,0.00451807228915663,0,0.00195999267469879
"pete92",91000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pete93",92000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pete94",93000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pete95",94000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pete96",95000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pete97",96000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pete98",97000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pete99",98000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pete100",99000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pete101",1e+05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pete102",101000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pete103",102000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pete104",103000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pete105",104000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pete106",105000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pete107",106000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pete108",107000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pete109",108000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pete110",109000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pete111",110000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pete112",111000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pete113",112000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pete114",113000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pete115",114000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pete116",115000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pete117",116000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pete118",117000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pete119",118000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pete120",119000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pete121",120000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pete122",121000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pete123",122000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"pete124",123000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
